PRODUCT_ID,PRODUCT_NAME,CATEGORY_ID,UNIT_PRICE,STATUS,CREATED_DATE
105,PRODUCT_105,6,415.44,ACTIVE,2025-02-02 20:50:24
106,PRODUCT_106,7,223.13,ACTIVE,2025-04-18 22:30:27
107,PRODUCT_107,8,187.11,ACTIVE,2025-03-05 13:01:43
108,PRODUCT_108,9,325.91,ACTIVE,2025-10-01 19:55:19
109,PRODUCT_109,10,99.08,ACTIVE,2025-10-25 02:05:27
110,PRODUCT_110,11,13.83,INACTIVE,2025-12-30 21:56:27
111,PRODUCT_111,12,292.54,ACTIVE,2025-08-26 20:18:01
112,PRODUCT_112,13,103.7,ACTIVE,2025-03-19 06:21:58
113,PRODUCT_113,14,485.66,ACTIVE,2025-04-02 06:49:55
114,PRODUCT_114,15,367.84,ACTIVE,2025-03-22 05:38:15
115,PRODUCT_115,16,354.09,ACTIVE,2025-04-10 22:55:32
116,PRODUCT_116,17,138.41,ACTIVE,2025-09-24 16:18:00
117,PRODUCT_117,18,492.51,ACTIVE,2025-06-14 05:07:43
118,PRODUCT_118,19,255.14,ACTIVE,2025-04-18 17:20:57
119,PRODUCT_119,20,283.83,ACTIVE,2025-03-14 03:14:49
120,PRODUCT_120,1,253.07,INACTIVE,2025-02-22 11:12:17
121,PRODUCT_121,2,414.53,ACTIVE,2025-09-15 02:58:42
122,PRODUCT_122,3,425.1,ACTIVE,2025-02-04 09:49:37
123,PRODUCT_123,4,345.14,ACTIVE,2025-10-08 11:43:17
124,PRODUCT_124,5,330.84,ACTIVE,2025-05-07 16:38:47
125,PRODUCT_125,6,481.92,ACTIVE,2025-10-08 17:58:29
126,PRODUCT_126,7,352.48,ACTIVE,2025-04-09 02:29:24
127,PRODUCT_127,8,374.08,ACTIVE,2026-01-04 02:20:10
128,PRODUCT_128,9,282.71,ACTIVE,2025-07-06 05:30:13
129,PRODUCT_129,10,234.36,ACTIVE,2025-02-11 23:26:13
130,PRODUCT_130,11,356.8,INACTIVE,2025-06-03 04:38:27
131,PRODUCT_131,12,300.45,ACTIVE,2025-12-08 05:09:56
132,PRODUCT_132,13,408.44,ACTIVE,2025-03-22 21:06:09
133,PRODUCT_133,14,268.34,ACTIVE,2025-02-06 01:35:59
134,PRODUCT_134,15,243.33,ACTIVE,2025-02-11 12:12:25
135,PRODUCT_135,16,351,ACTIVE,2025-11-22 06:12:10
136,PRODUCT_136,17,94.4,ACTIVE,2026-01-09 19:41:19
137,PRODUCT_137,18,277.59,ACTIVE,2025-03-07 06:58:43
138,PRODUCT_138,19,487.44,ACTIVE,2025-10-09 15:28:34
139,PRODUCT_139,20,325.89,ACTIVE,2025-03-10 13:21:24
140,PRODUCT_140,1,259.09,INACTIVE,2025-02-06 13:58:23
141,PRODUCT_141,2,32.83,ACTIVE,2025-08-09 06:22:47
142,PRODUCT_142,3,293.57,ACTIVE,2025-08-03 10:21:56
143,PRODUCT_143,4,393.58,ACTIVE,2025-03-20 12:37:39
144,PRODUCT_144,5,413.96,ACTIVE,2025-08-04 09:28:21
145,PRODUCT_145,6,256.08,ACTIVE,2025-10-28 18:23:15
146,PRODUCT_146,7,182.41,ACTIVE,2025-11-18 07:36:43
147,PRODUCT_147,8,467.21,ACTIVE,2025-09-21 22:41:21
148,PRODUCT_148,9,354.14,ACTIVE,2025-09-06 01:53:42
149,PRODUCT_149,10,138.97,ACTIVE,2025-09-16 19:15:05
150,PRODUCT_150,11,431.45,INACTIVE,2025-08-27 05:14:53
151,PRODUCT_151,12,208.22,ACTIVE,2025-03-17 11:08:20
152,PRODUCT_152,13,349.88,ACTIVE,2025-07-11 03:26:15
153,PRODUCT_153,14,67.82,ACTIVE,2025-05-12 09:58:32
154,PRODUCT_154,15,22.45,ACTIVE,2025-08-24 09:09:04
155,PRODUCT_155,16,435.84,ACTIVE,2025-12-19 21:06:30
156,PRODUCT_156,17,233.71,ACTIVE,2025-07-12 20:49:26
157,PRODUCT_157,18,180.63,ACTIVE,2025-09-30 05:12:34
158,PRODUCT_158,19,38.77,ACTIVE,2025-08-28 19:04:05
159,PRODUCT_159,20,458.61,ACTIVE,2025-05-25 10:10:35
160,PRODUCT_160,1,134.82,INACTIVE,2026-01-01 18:44:39
161,PRODUCT_161,2,80.22,ACTIVE,2025-03-17 02:03:25
162,PRODUCT_162,3,45.23,ACTIVE,2025-05-28 12:53:53
163,PRODUCT_163,4,230.49,ACTIVE,2025-02-28 03:38:37
164,PRODUCT_164,5,186.47,ACTIVE,2025-03-23 21:51:25
165,PRODUCT_165,6,97.37,ACTIVE,2025-03-14 18:00:42
166,PRODUCT_166,7,323.83,ACTIVE,2025-12-25 14:09:21
167,PRODUCT_167,8,339.77,ACTIVE,2025-10-30 23:33:27
168,PRODUCT_168,9,227.09,ACTIVE,2025-11-13 13:58:13
169,PRODUCT_169,10,60.23,ACTIVE,2025-06-06 14:18:14
170,PRODUCT_170,11,418.13,INACTIVE,2025-05-20 05:09:53
171,PRODUCT_171,12,442.91,ACTIVE,2025-10-02 05:29:25
172,PRODUCT_172,13,474.06,ACTIVE,2025-03-08 22:35:31
173,PRODUCT_173,14,252.32,ACTIVE,2025-08-16 01:12:24
174,PRODUCT_174,15,268.3,ACTIVE,2025-03-09 14:24:55
175,PRODUCT_175,16,473.92,ACTIVE,2025-01-29 03:05:31
176,PRODUCT_176,17,197.3,ACTIVE,2025-08-17 12:46:31
177,PRODUCT_177,18,84.18,ACTIVE,2025-02-07 06:03:47
178,PRODUCT_178,19,14.36,ACTIVE,2025-03-07 11:01:34
179,PRODUCT_179,20,353.78,ACTIVE,2025-12-23 22:07:44
180,PRODUCT_180,1,166.07,INACTIVE,2025-09-26 15:23:36
181,PRODUCT_181,2,258.81,ACTIVE,2025-05-15 02:54:01
182,PRODUCT_182,3,224.07,ACTIVE,2025-06-29 04:23:54
183,PRODUCT_183,4,140.76,ACTIVE,2025-02-19 01:05:50
184,PRODUCT_184,5,337.85,ACTIVE,2025-08-01 10:22:54
185,PRODUCT_185,6,446.4,ACTIVE,2025-02-21 22:43:59
186,PRODUCT_186,7,23.44,ACTIVE,2025-03-27 15:44:19
187,PRODUCT_187,8,460.07,ACTIVE,2025-10-31 01:04:52
188,PRODUCT_188,9,441.14,ACTIVE,2025-05-25 07:47:40
189,PRODUCT_189,10,126.92,ACTIVE,2025-06-08 10:42:33
190,PRODUCT_190,11,244.04,INACTIVE,2025-08-21 01:58:03
191,PRODUCT_191,12,417.5,ACTIVE,2025-04-17 06:25:58
192,PRODUCT_192,13,115.74,ACTIVE,2025-09-14 11:44:54
193,PRODUCT_193,14,385.56,ACTIVE,2025-05-21 03:04:49
194,PRODUCT_194,15,452.81,ACTIVE,2025-08-29 03:29:17
195,PRODUCT_195,16,135.31,ACTIVE,2025-04-10 06:54:54
196,PRODUCT_196,17,235.85,ACTIVE,2025-06-04 08:33:09
197,PRODUCT_197,18,142.3,ACTIVE,2025-10-06 07:02:01
198,PRODUCT_198,19,105.03,ACTIVE,2025-11-18 18:36:41
199,PRODUCT_199,20,98.47,ACTIVE,2025-06-02 05:18:01
200,PRODUCT_200,1,157.57,INACTIVE,2025-08-25 07:19:13
